X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.566212786390963,-33.55029018904095,1354,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,LA FLORIDA,JOSE MIGUEL CARRERA,0,LA FLORIDA / JOSE MIGUEL CARRERA,0,0,0,1,1
-70.565929291303689,-33.550145435063712,1355,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,CAMILO HENRIQUEZ, ,4318,CAMILO HENRIQUEZ 4318,0,0,1,0,1
-70.565815987517794,-33.55028523197786,1356,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,CAMILO HENRIQUEZ, ,3380,CAMILO HENRIQUEZ 3380,1,0,0,0,1
-70.565563396733353,-33.550596886636981,1357,2,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,CAMILO HENRIQUEZ, ,1214,CAMILO HENRIQUEZ 1214,0,2,0,0,2
-70.565529435634915,-33.55063878874904,1358,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,CAMILO HENRIQUEZ, ,933,CAMILO HENRIQUEZ 933,0,1,0,1,1
-70.564718221069029,-33.560226609470433,1359,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,DIEGO PORTALES,EUSEBIO LILLO,0,DIEGO PORTALES / EUSEBIO LILLO,0,1,0,0,1
-70.561615939523961,-33.561685816147502,1360,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,SAN SEBASTIAN,BAHIA INGLESA,0,SAN SEBASTIAN / BAHIA INGLESA,0,0,1,0,1
-70.560967204572819,-33.556484308304157,1361,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,CAMILO HENRIQUEZ,SAN JORGE,0,CAMILO HENRIQUEZ / SAN JORGE,0,0,1,0,1
-70.579031177846559,-33.527746385087532,1362,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,GERONIMO DE ALDERETE,RAYEN,0,GERONIMO DE ALDERETE / RAYEN,0,1,0,0,1
-70.574502799964193,-33.535778900276,1363,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,ROJAS MAGALLANES, ,1251,ROJAS MAGALLANES 1251,0,0,0,1,1
-70.560631548806896,-33.526413009752559,1364,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,GERONIMO DE ALDERETE,JARDIN ALTO,0,GERONIMO DE ALDERETE / JARDIN ALTO,0,0,0,1,1
-70.600092200294796,-33.518764600405923,1365,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,VICUNA MACKENNA ORIENTE, ,7110,VICUNA MACKENNA ORIENTE 7110,0,0,0,1,1
-70.598421645742292,-33.522296441327704,1366,2,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,VICUNA MACKENNA,AMERICO VESPUCIO,0,VICUNA MACKENNA / AMERICO VESPUCIO,0,2,0,0,2
-70.596454694428587,-33.505028600989071,1367,1,2013,13118,MACUL,13,REGION METROPOLITANA,FABRICIANO GONZALEZ URZUA,LAS CODORNICES,0,FABRICIANO GONZALEZ URZUA / LAS CODORNICES,0,1,0,0,1
-70.595797318791199,-33.518773858027103,1368,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,AMERICO VESPUCIO,SERAFIN ZAMORA,0,AMERICO VESPUCIO / SERAFIN ZAMORA,0,0,0,2,1
-70.595459539725937,-33.522700065155838,1369,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,WALKER MARTINEZ,JULIO VILDOSOLA,0,WALKER MARTINEZ / JULIO VILDOSOLA,0,0,0,1,1
-70.595324873444099,-33.521217527366964,1370,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,JULIO VILDOSOLA, ,7408,JULIO VILDOSOLA 7408,0,0,0,0,1
-70.593887762210443,-33.5096566858074,1371,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,DEPARTAMENTAL,NUEVA 1,0,DEPARTAMENTAL / NUEVA 1,1,0,0,0,1
-70.590347921819102,-33.507215856526514,1372,2,2013,13118,MACUL,13,REGION METROPOLITANA,MACUL,AMERICO VESPUCIO,0,MACUL / AMERICO VESPUCIO,0,0,0,2,2
-70.588832073141646,-33.522611110514269,1373,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,WALKER MARTINEZ,INES DE SUAREZ,0,WALKER MARTINEZ / INES DE SUAREZ,0,0,0,2,1
-70.585521279283569,-33.513710236038492,1374,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,LA FLORIDA,EL PARQUE,0,LA FLORIDA / EL PARQUE,0,0,0,0,1
-70.585460793580694,-33.513897406540018,1375,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,LA FLORIDA, ,6532,LA FLORIDA 6532,0,0,0,1,1
-70.585389119412298,-33.50553451910276,1376,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,SAN LUIS DE MACUL,GENERAL HORACIO TORO,0,SAN LUIS DE MACUL / GENERAL HORACIO TORO,0,0,0,1,1
-70.582606981227173,-33.522599412133118,1377,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,WALKER MARTINEZ,MEXICO,0,WALKER MARTINEZ / MEXICO,0,0,0,1,1
-70.580575857889471,-33.523395953360541,1378,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,LAS CITARAS,LAS PIRAMIDES,0,LAS CITARAS / LAS PIRAMIDES,0,1,0,0,1
-70.579013272344582,-33.522402116164706,1379,4,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,LA FLORIDA,WALKER MARTINEZ,0,LA FLORIDA / WALKER MARTINEZ,0,2,0,2,4
-70.577078701121138,-33.514842811646425,1380,2,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,EL PARQUE,CATALINA DE MEDICIS,0,EL PARQUE / CATALINA DE MEDICIS,0,0,0,2,2
-70.575713406148736,-33.516519328704021,1381,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,EL PARQUE,LAS CALAS,0,EL PARQUE / LAS CALAS,0,0,0,1,1
-70.569345875111992,-33.522330325084397,1382,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,WALKER MARTINEZ,DIAGONAL SANTA IRENE,0,WALKER MARTINEZ / DIAGONAL SANTA IRENE,0,0,0,1,1
-70.568625841009691,-33.522351483434193,1383,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,WALKER MARTINEZ, ,1244,WALKER MARTINEZ 1244,0,0,1,0,1
-70.581156379263462,-33.512924108061085,1384,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,LOS SANDALOS,LOS BAMBUES,0,LOS SANDALOS / LOS BAMBUES,0,0,0,1,1
-70.58007655069224,-33.506110385585785,1385,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,SAN LUIS DE MACUL,NEVADO INCAHUASI,0,SAN LUIS DE MACUL / NEVADO INCAHUASI,0,0,0,1,1
-70.576127273254997,-33.510584350887029,1386,2,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DEPARTAMENTAL,LOS CEREZOS,0,DEPARTAMENTAL / LOS CEREZOS,0,0,1,1,2
-70.575028399740802,-33.510659099837547,1387,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DEPARTAMENTAL, ,5672,DEPARTAMENTAL 5672,0,0,0,1,1
-70.571098742812694,-33.511459052193459,1388,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,VOLCAN LLAIMA,DEPARTAMENTAL,0,VOLCAN LLAIMA / DEPARTAMENTAL,0,0,0,1,1
-70.570375365031055,-33.507236258546463,1389,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,SAN LUIS DE MACUL, ,5960,SAN LUIS DE MACUL 5960,0,0,0,1,1
-70.593327733687943,-33.493830520761897,1390,1,2013,13118,MACUL,13,REGION METROPOLITANA,LUIS DURAND,POETA AUGUSTO WINTER,0,LUIS DURAND / POETA AUGUSTO WINTER,0,0,0,1,1
-70.590913316596243,-33.499543961384688,1391,2,2013,13118,MACUL,13,REGION METROPOLITANA,DOCTOR AMADOR NEGHME RODRIGUEZ,SAN VICENTE DE PAUL,0,DOCTOR AMADOR NEGHME RODRIGUEZ / SAN VICENTE DE PAUL,0,1,0,2,2
-70.590771498006177,-33.495254228499789,1392,1,2013,13118,MACUL,13,REGION METROPOLITANA,CAMPO LINDO,LA SIEMBRA,0,CAMPO LINDO / LA SIEMBRA,0,0,0,1,1
-70.590681009121226,-33.49139598403741,1393,1,2013,13118,MACUL,13,REGION METROPOLITANA,ARTURO GONZALVEZ,EL LIBANO,0,ARTURO GONZALVEZ / EL LIBANO,0,0,0,1,1
-70.590595075302417,-33.490044342572325,1394,1,2013,13118,MACUL,13,REGION METROPOLITANA,LUIS VALENZUELA,EL LIBANO,0,LUIS VALENZUELA / EL LIBANO,0,0,0,1,1
-70.588010975026464,-33.495473746716016,1395,1,2013,13118,MACUL,13,REGION METROPOLITANA,SAN VICENTE DE PAUL, ,4425,SAN VICENTE DE PAUL 4425,0,0,0,1,1
-70.587737292442057,-33.500917066069704,1396,1,2013,13118,MACUL,13,REGION METROPOLITANA,AMERICO VESPUCIO,DOCTOR AMADOR NEGHME RODRIGUEZ,0,AMERICO VESPUCIO / DOCTOR AMADOR NEGHME RODRIGUEZ,0,0,0,1,1
-70.585605624000323,-33.486136092206841,1397,1,2013,13118,MACUL,13,REGION METROPOLITANA,RAMON CRUZ MONTT, ,3066,RAMON CRUZ MONTT 3066,0,1,0,0,1
-70.58250937510752,-33.501207166677389,1398,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAS TORRES,CENTRAL,0,LAS TORRES / CENTRAL,0,0,1,0,1
-70.580269976877901,-33.490062034035596,1399,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,AMERICO VESPUCIO,QUILIN,0,AMERICO VESPUCIO / QUILIN,0,0,0,1,1
-70.574490300287096,-33.504319400120146,1400,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LOS CEREZOS, ,5619,LOS CEREZOS 5619,0,0,0,1,1
-70.566362396707177,-33.504403636918269,1401,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAS TORRES, ,6373,LAS TORRES 6373,1,0,0,0,1
-70.566328320495529,-33.504353543780951,1402,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,CALLE 466,LAS TORRES,0,CALLE 466 / LAS TORRES,0,0,0,1,1
-70.56414017822658,-33.508376286836153,1403,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GABRIELA MISTRAL,SAN LUIS DE MACUL,0,GABRIELA MISTRAL / SAN LUIS DE MACUL,0,0,0,1,1
-70.56396929804464,-33.514910786003966,1404,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,VOLCAN PUNTIAGUDO,LAS HIGUERAS,0,VOLCAN PUNTIAGUDO / LAS HIGUERAS,0,0,0,1,1
-70.56118902145613,-33.522313376461128,1405,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,WALKER MARTINEZ,LIENTUR,0,WALKER MARTINEZ / LIENTUR,0,0,0,1,1
-70.560891639037891,-33.508529139208363,1406,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,TOBALABA,SAN LUIS DE MACUL,0,TOBALABA / SAN LUIS DE MACUL,0,1,0,0,1
-70.560824898550209,-33.510031606873085,1407,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,TOBALABA, ,15177,TOBALABA 15177,0,0,0,1,1
-70.560568697887049,-33.511657624299872,1408,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,DEPARTAMENTAL,TOBALABA,0,DEPARTAMENTAL / TOBALABA,0,1,0,0,1
-70.554577784936782,-33.509964041707107,1409,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,CONSISTORIAL, ,2413,CONSISTORIAL 2413,0,0,0,1,1
-70.552280339066328,-33.500084087910302,1410,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,QUILIN,CONSISTORIAL,0,QUILIN / CONSISTORIAL,0,0,0,1,1
-70.548914762106563,-33.512298637671954,1411,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,DEPARTAMENTAL,LAS PERDICES,0,DEPARTAMENTAL / LAS PERDICES,0,0,0,1,1
-70.548513658178763,-33.500624460850133,1412,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,QUILIN,ENSENADA,0,QUILIN / ENSENADA,0,0,0,1,1
-70.547981948408164,-33.51431138426296,1413,1,2013,13110,LA FLORIDA,13,REGION METROPOLITANA,MARIA ANGELICA,LAS PERDICES,0,MARIA ANGELICA / LAS PERDICES,0,0,0,1,1
-70.535134373952133,-33.501199213972491,1414,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,QUILIN, ,10000,QUILIN 10000,0,0,1,0,1
-70.75599250175253,-33.478876824006186,1415,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SANTA ELENA,AMERICO VESPUCIO,0,SANTA ELENA / AMERICO VESPUCIO,0,0,0,1,1
-70.753638654899987,-33.46543782209779,1416,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LOS MARES,LA ESTRELLA,0,LOS MARES / LA ESTRELLA,0,1,0,0,1
-70.749164614055644,-33.477247680535967,1417,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LONGITUDINAL,ERICK VAN DYCK,0,LONGITUDINAL / ERICK VAN DYCK,0,0,0,1,1
-70.743130869993593,-33.461887009078175,1418,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LAGUNA SUR,KAWEL,0,LAGUNA SUR / KAWEL,0,0,0,1,1
-70.742817447267328,-33.461857536496062,1419,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LAGUNA SUR,JUAN GUZMAN CRUCHAGA,0,LAGUNA SUR / JUAN GUZMAN CRUCHAGA,0,1,0,0,1
-70.762651768364378,-33.45364135006821,1420,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TRAVESIA,ISLA DE PASCUA,0,TRAVESIA / ISLA DE PASCUA,0,1,0,0,1
-70.760328249349186,-33.458562363861965,1421,2,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LAGUNA SUR,ISLA GRANDE DE TIERRA DEL FUEGO,0,LAGUNA SUR / ISLA GRANDE DE TIERRA DEL FUEGO,0,0,1,1,2
-70.760025266852551,-33.455880414649371,1422,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,EL ABETO,ISLA GRANDE DE TIERRA DEL FUEGO,0,EL ABETO / ISLA GRANDE DE TIERRA DEL FUEGO,0,0,0,1,1
-70.757921637473544,-33.4462898231168,1423,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,AZIMUT,URANO,0,AZIMUT / URANO,0,0,0,1,1
-70.756339888275193,-33.460327546878716,1424,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,OCEANIA,ALFA CENTAURO,0,OCEANIA / ALFA CENTAURO,0,1,0,0,1
-70.755426949593982,-33.456760409365366,1425,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,EL ABETO,OCEANIA,0,EL ABETO / OCEANIA,0,0,1,1,1
-70.753882866700906,-33.445133441555001,1426,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LUCERO,LA ESTRELLA,0,LUCERO / LA ESTRELLA,0,0,0,1,1
-70.75239160009221,-33.444219400305037,1427,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN PABLO, ,8648,SAN PABLO 8648,0,0,1,0,1
-70.750923300370005,-33.450335399958703,1428,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,GENERAL OSCAR BONILLA, ,8300,GENERAL OSCAR BONILLA 8300,0,1,0,1,1
-70.749755814878938,-33.444461032850384,1429,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN PABLO,EL SALITRE,0,SAN PABLO / EL SALITRE,1,0,0,0,1
-70.747499032754092,-33.456653140030362,1430,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TRAVESIA,ESTADOS UNIDOS,0,TRAVESIA / ESTADOS UNIDOS,0,0,0,3,1
-70.746986456959405,-33.450398127671413,1431,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,OIDOR SANCHO,YEN JAPONES,0,OIDOR SANCHO / YEN JAPONES,0,0,0,1,1
-70.745552081463359,-33.458155161631346,1432,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,MAR DE DRAKE, ,235,MAR DE DRAKE 235,0,0,1,0,1
-70.740466473748711,-33.475360532362643,1433,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ARQUITECTO HUGO BRAVO,LOS PAJARITOS,0,ARQUITECTO HUGO BRAVO / LOS PAJARITOS,0,0,0,0,1
-70.739656318584196,-33.475270529111583,1434,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS,BERKLEY,0,LOS PAJARITOS / BERKLEY,0,0,0,1,1
-70.73815150009159,-33.482508700116391,1435,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SANTA ROSA, ,806,SANTA ROSA 806,0,0,0,1,1
-70.738135935524951,-33.472417434417025,1436,1,2013,13119,MAIPU,13,REGION METROPOLITANA,EL DESCANSO,LOS PAJARITOS,0,EL DESCANSO / LOS PAJARITOS,0,0,0,1,1
-70.73699862678518,-33.467810159910933,1437,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TENIENTE CRUZ,DIAGONAL DE LOS LAGOS,0,TENIENTE CRUZ / DIAGONAL DE LOS LAGOS,0,0,0,1,1
-70.733806423827332,-33.46923640193836,1438,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LOS PAJARITOS,DIAGONAL DE LOS LAGOS,0,LOS PAJARITOS / DIAGONAL DE LOS LAGOS,0,0,0,1,1
-70.731468579511272,-33.468369468076446,1439,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LOS PAJARITOS, ,6930,LOS PAJARITOS 6930,0,0,1,0,1
-70.731318193080085,-33.468349564280921,1440,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LOS PAJARITOS,LAS TORRES,0,LOS PAJARITOS / LAS TORRES,0,1,0,0,1
-70.729153492539638,-33.472840014155288,1441,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LAS PARCELAS,GANDHI,0,LAS PARCELAS / GANDHI,0,0,0,1,1
-70.727072987428414,-33.471326152979543,1442,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,SANTA CORINA,LAS PARCELAS,0,SANTA CORINA / LAS PARCELAS,0,0,0,1,1
-70.724978083271878,-33.464324179017602,1443,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LOS PAJARITOS,CUADRO VERDE,0,LOS PAJARITOS / CUADRO VERDE,0,0,0,1,1
-70.724266046840569,-33.46900597584505,1444,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,CURACAVI,LAS PARCELAS,0,CURACAVI / LAS PARCELAS,1,0,0,0,1
-70.721844721156913,-33.467806312611152,1445,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,LAS PARCELAS,CUADRO VERDE,0,LAS PARCELAS / CUADRO VERDE,0,1,0,0,1
-70.721133745925613,-33.472507447560602,1446,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,CURACAVI,5 DE ABRIL,0,CURACAVI / 5 DE ABRIL,0,0,1,0,1
-70.74047247312609,-33.462352879481784,1447,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,LAGUNA SUR,LIUCURA,0,LAGUNA SUR / LIUCURA,0,0,0,0,1
-70.738749227294988,-33.454364928398654,1448,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TENIENTE CRUZ,CLAUDIO ARRAU,0,TENIENTE CRUZ / CLAUDIO ARRAU,0,0,0,1,1
-70.738335851218494,-33.458255064619507,1449,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TENIENTE CRUZ,TRAVESIA,0,TENIENTE CRUZ / TRAVESIA,0,0,0,3,1
-70.737843511069116,-33.462841868757202,1450,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TENIENTE CRUZ,LAGUNA SUR,0,TENIENTE CRUZ / LAGUNA SUR,0,0,0,1,1
-70.725586221926562,-33.460394960059318,1451,1,2013,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,CUADRO VERDE, ,20,CUADRO VERDE 20,0,0,1,0,1
-70.734490363639338,-33.449065140843508,1452,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,PARINACOTA,TUPUNGATO,0,PARINACOTA / TUPUNGATO,0,0,0,1,1
-70.733677425972417,-33.444617678562963,1453,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO,TUPUNGATO,0,SAN PABLO / TUPUNGATO,0,0,0,1,1
-70.730973871446963,-33.444587089022889,1454,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO,LAS TORRES,0,SAN PABLO / LAS TORRES,0,0,0,1,1
-70.728236175958727,-33.444518781016889,1455,2,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO,LOS CANELOS,0,SAN PABLO / LOS CANELOS,0,0,0,2,2
-70.728185382249535,-33.450480167425717,1456,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,DORSAL, ,5926,DORSAL 5926,0,1,0,0,1
-70.726717301961855,-33.444514238541238,1457,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO,LAS MADRESELVAS,0,SAN PABLO / LAS MADRESELVAS,0,1,0,0,1
-70.725352867640709,-33.444410611460533,1458,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO,LAS MARGARITAS,0,SAN PABLO / LAS MARGARITAS,0,1,0,0,1
-70.72532282848573,-33.444353831863786,1459,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,SAN PABLO, ,6135,SAN PABLO 6135,0,0,0,1,1
-70.723377984306467,-33.445666991338555,1460,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,NEPTUNO,REINA MAUD,0,NEPTUNO / REINA MAUD,0,0,0,1,1
-70.723303502454655,-33.444236631315462,1461,6,2013,13117,LO PRADO,13,REGION METROPOLITANA,NEPTUNO,SAN PABLO,0,NEPTUNO / SAN PABLO,0,2,2,2,6
-70.723216600065996,-33.447826300443346,1462,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,NEPTUNO, ,578,NEPTUNO 578,0,0,0,1,1
-70.722942987628755,-33.451778373872791,1463,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,NEPTUNO,DORSAL,0,NEPTUNO / DORSAL,0,0,0,1,1
-70.791736400014827,-33.405841199811505,1464,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,ARMANDO CORTINEZ ORIENTE, ,1720,ARMANDO CORTINEZ ORIENTE 1720,0,1,0,0,1
-70.770668692006495,-33.443210444606279,1465,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN PABLO, ,8315,SAN PABLO 8315,0,0,0,1,1
-70.768052820481216,-33.438884559874509,1466,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,ANDES,SERRANO,0,ANDES / SERRANO,0,0,0,1,1
-70.765690988548272,-33.442416513211469,1467,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN PABLO, ,9200,SAN PABLO 9200,0,0,0,1,1
-70.765173499757168,-33.415334800360711,1468,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,MAR DE CHILE, ,1802,MAR DE CHILE 1802,0,0,0,1,1
-70.763895699826662,-33.440790699930801,1469,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,FEDERICO ERRAZURIZ, ,878,FEDERICO ERRAZURIZ 878,0,1,0,0,1
-70.762544669900535,-33.432577604472854,1470,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,FEDERICO ERRAZURIZ,SERGIO SAAVEDRA,0,FEDERICO ERRAZURIZ / SERGIO SAAVEDRA,0,0,0,1,1
-70.760923489927052,-33.427589877171044,1471,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ, ,9080,JOSE JOAQUIN PEREZ 9080,1,0,0,0,1
-70.75809741266545,-33.427299388955589,1472,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ, ,8431,JOSE JOAQUIN PEREZ 8431,0,0,0,1,1
-70.757985780719139,-33.42729375830028,1473,2,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ, ,7487,JOSE JOAQUIN PEREZ 7487,0,0,0,3,2
-70.755657654477147,-33.435745078772314,1474,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,PLACILLA,LEBU ORIENTE,0,PLACILLA / LEBU ORIENTE,0,1,0,0,1
-70.755438600311095,-33.430131599593601,1475,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,PABLO NERUDA, ,8950,PABLO NERUDA 8950,0,0,0,1,1
-70.75468141071849,-33.439664614730155,1476,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,BARRIO NUEVO, ,1015,BARRIO NUEVO 1015,1,0,0,0,1
-70.753745062684459,-33.444077780465136,1477,2,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN PABLO,LA ESTRELLA,0,SAN PABLO / LA ESTRELLA,0,0,1,1,2
-70.750606923370754,-33.432278616764719,1478,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN DANIEL,LA ESTRELLA,0,SAN DANIEL / LA ESTRELLA,0,0,0,1,1
-70.749674316516462,-33.429317071025984,1479,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ,ROLANDO PETERSEN,0,JOSE JOAQUIN PEREZ / ROLANDO PETERSEN,0,0,0,0,1
-70.748533961772864,-33.438213669225433,1480,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,EL LAZO,ILOCA,0,EL LAZO / ILOCA,0,0,0,1,1
-70.748331901196252,-33.43241319761092,1481,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,EL ANILLO, ,2011,EL ANILLO 2011,0,1,0,0,1
-70.743404068742734,-33.436377908313752,1482,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,SAN FRANCISCO,CORONEL LUIS CAAMANO,0,SAN FRANCISCO / CORONEL LUIS CAAMANO,0,1,0,0,1
-70.741313346433742,-33.425626147228883,1483,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,SARGENTO CANDELARIA,BRACH,0,SARGENTO CANDELARIA / BRACH,0,0,0,1,1
-70.740796146325067,-33.429903482959318,1484,2,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,TENIENTE CRUZ,JOSE JOAQUIN PEREZ,0,TENIENTE CRUZ / JOSE JOAQUIN PEREZ,0,1,0,2,2
-70.740642569998556,-33.440339579308109,1485,1,2013,13124,PUDAHUEL,13,REGION METROPOLITANA,TENIENTE CRUZ,QUEBEC,0,TENIENTE CRUZ / QUEBEC,1,0,0,0,1
-70.739550244448196,-33.425495753626073,1486,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,HUELEN,TENIENTE CRUZ,0,HUELEN / TENIENTE CRUZ,0,0,0,1,1
-70.739123199575943,-33.42982480037422,1487,1,2013,13103,CERRO NAVIA,13,REGION METROPOLITANA,JOSE JOAQUIN PEREZ, ,7417,JOSE JOAQUIN PEREZ 7417,1,0,0,0,1
-70.736205842025925,-33.436415126756636,1488,1,2013,13117,LO PRADO,13,REGION METROPOLITANA,GABRIELA MISTRAL,SAN FRANCISCO,0,GABRIELA MISTRAL / SAN FRANCISCO,0,1,0,0,1
